Comment,FilePrefix
내 특징 선 친구 친구 선 친구 관계 친구 브앤 테이크 확실 조금 더 계획 시간 계획 때 고민 대답 성의 짝사랑 해도 티 안남 머리 항상 득실 일 최선 함 안함 일 함 구름 날씨 반복 일이 일상 목표 치 만큼 도달 슬픔 사람 성격 분위기 건 집 순이 제일 방전 무엇 때 나 자체 모순 생각 때 성격 자주 남 관대 나 엄격 배려 진짜 내 손 손 진짜 사람 앞 뚝딱 함 선호 함 지금 내 옆 사람 최선 함 거 기억 추억 사진 때,ISFJ
프제 프제 특징 몇 가지 낯가림 면 자기 비판 끝판 내 사람 세상 젤 듯,ISFJ
친구 단둘 얘기 땐 질문 내 거의 인 친구 무리 바로 그냥 모드 온,ISFJ
톡 톡 뒤 톡 뻘쭘함 띄어쓰기 맞춤법 쉼표 돈 문제 알 돈 줄줄 샘 예의 진짜 오지 차림 을 위치 남 사람 보이 사실 본인 남 중 내 손 갈등 머릿속 계산 선 선심 척도 남 본인 생각 개궁금 학 기초 두루 두루 명 별로 사람 정 앞 티 티,ISFJ
오늘 하루 수고 여러분 노래 만,ISFJ
완전 계획 충 완벽 완성 만족 계획 일 거의 억지로 마무리 좀 맘 안 갑자기 확 기분 시작 시간 에너지,ISFJ
전 인티 제이 친구 보고 생각 특징 일단 취미 자신 체계 좀 의견 주장 함 내 프제 목소리 대신 말 친한친구 앞 표현 짜증 웃음 자신 선 사람 앞 임 제 때문 계속 프제 특징 조금,ISFJ
종종 사람 때 처럼 프제 친구 고 영화 보고 밥 놀 때 상대방 기분 신경 안 난 내 얘기 관심 아예 관심 좀 궁 내 진짜 하나 차 창문 밖 거 시골 때 초록 초록 느낌 평화 밤 감성 진짜 다른 사람 좀 쑥쓰럽고해 영화 꾹 참고 막 반 혼자 애 뭔가 마음 계속 말 거 데 내 혼자 땐 아무 말 안 완전 로남불 난 헌신 지도 프제 특징 헌신 말 항상 볼 때 너 말 좀 건 인정 사이 땐 진짜 말 리액션 좀 가다가 중간 그냥 난 망상 더 함 거 짱 욕 사람 진짜 욕 말 게 더 런가 나 애가 반일 때 정말 다른 학년 거의 소통 복도 때 사실 연락 고 얘기 끊음 친구 그냥 내 기준 안 애교 그냥 좀 그랭 친구 누구 때 친구 걔 날 별로 안 생각 못 말,ISFJ
몇 달 전 댓글 다시 또 다시 새삼 공감 중,ISFJ
프제 로써 댓글 안 달 지금 몇 사람 성격 개 달라짐 내 대하 사람 여럿 이서 모이 약간 장날 때 혼자 생각 함 행동 말 봄 실수 거 진짜 며칠 가기 함 글 사람 기 혼자 거,ISFJ
방해 집 충전,ISFJ
인팁 여기 댓글 댓 몇 번 공감 거만 중 썸남 프제 중이 기본 더보 데 거 생각 움,ISFJ
친구 먼저 연락 내 선톡 선페메 내 널 구,ISFJ
집 때 오늘 내 한일 중 때 눈치 계획 자기,ISFJ
친구 약속 잡고 뭐 어디 뭐 정 지도 맛집 카페 경로 거리 하루 계획 마음 짐 가유,ISFJ
남 눈치 너 무 스트레스 자꾸 눈치 내 뭘 상대방 반응 때 머릿속 가지 생각 때 자꾸 눈물 남 살짝 눈물 울면 생각 누군가 순간 눈물샘 폭발,ISFJ
진짜 후회 함 화 메모 나중 또 변화 위해 즉흥 선택 때문 앞 신중 일 거 진짜 티 안 속 입 못 욕 함 뭔가 나 눈치 사람 난 남 추천 절대 안 하쥬 모든 사람 위해 노력 상처 더 철벽 사람 함 연예인 사람 흥미 관심 몇 개월 뒤 다시 봄 과거 그리움 처음 상대방 연락 때 이야기 몇 번 지속 개 가끔 막 때 친구 가끔 때 속 온갖 욕 살짝 남 별반 행동 나 길 개척 함 대부분 과거 대해 지난 지난,ISFJ
나 걱정 남 걱정 먼저,ISFJ
나 내 정말 사람 만 다른 친구 그냥 비지니스 관계 정말 친구 놈,ISFJ
본인 실수 생각 생기 절대 집중 못 함 위 댓글 나 놀람 맞춤법 노력 함 생기 바로 네이버 맞춤법 검사 기 분위기 말 제일 그냥 평소 프제 감성 내 생각 프제 분위기 생각 함 외향 향 성향 퍼센트 임 내 인지 인지 햇 갈림 공부 욕심 노력 별명 성실 아이콘 임 계획 못 때 떄 스트레스 계속 반복 공부 사람 내 이상형 성 뺴 때 심장 함 은근 또 이임 방 감성 자존감 어어 무 눈치 누구 지금 숙제 거 나름 자기 목표 누가 장난 거 혹시 짝남 짝녀 프제 라면 처음 장난 완벽 주의 성향 가끔 일 계획 바로 생각 함 혼자 뭐 거 때껄룩님 노래 진짜 나 수학 과학 사랑 함 엠비티아이 관심 주말 중 하루 약속 하루 무조건 나 시간 내 프사 병맛 더 더,ISFJ
나 건 드라마 만화 처음 볼 때 갈등 상황 기억 두번째 장면 건너 볼 때,ISFJ
갑자기 때껄룩 플리 왜 다른 플리 프제 플리 특징 가요,ISFJ
인간관계 상처 젠 연락 짐 그냥 함 별 상처 타격 애 내 첫인상 시크 함 반 전체 땐 진짜 스타일 알 뭐 효율 이상 방법 추구 함 과제 진짜 혼자 함 조 반장 애 그냥 하라 거 함 선생님 시험 문제 정도 수준 일지 서술 서술 교과서 거 골 교과서 문제 개인 전체 좀 수준 생각 시험 과목 공부 느데 시험 보 내 생각 또 정도 시간 공부 생각 함 보 나,ISFJ
외향 애 얘기 때 혼자 알 나 말 걸음,ISFJ
프제 나 경험 한적 친구 상처 진짜 최악 모두 관계 진짜 신뢰 명 때문 인맥 소문 무리 더 무리 경험,ISFJ
오늘 생 나 프제 특징 화 말 안 속 썩힘 모 나중 뒷북 참고 거 손 절하 안,ISFJ
계획 쥰내 왜 막판 하니 나야,ISFJ
도대체 나 종 어제 오늘 내일,ISFJ
때 나 사차원 일반 소리 살 이제 살이 난 사람 살 일반 이진 먼저 변명 관심 댓글 보고 혼자 펑펑 울음 나 별난 거 힝 내 주변 왜 프제 여기 댓글 또 위로 중,ISFJ
나 프제 관종 은근 인싸력 폭발 척 자발 남 때 친화럭있 대하 혼자 때 아주 성적 본연 모습 사람 시간 기빨리므 눈치 껏 편 나 홀로 시간 힐링 타임,ISFJ
일 환경 노출 걱정 앞서 막 막상 면 약속 시간 약속 전 시 시간 미리 계획 낯 사람 약간 성질 공감 능력 감성 눈치 상대방 파악 바로 계획 계획 실행 때 때 계획 성격 달라 인지 앞뒤 자기 주장 표현 편이 누구 거절 사람 또 부탁 안해 그냥 내 낫 생각,ISFJ
지기 진짜 완죤 자신 사람 절대 먼저 안 멀리 의식 함 내,ISFJ
나 프제 혹시 과제 수업 미리 미리 사람 지구 끝,ISFJ
프제 카톡 때 모든 카톡 채팅 방 알림 다른 프제 알림,ISFJ
사람 진짜 사람 사람 나 려고 주기 절대 내 취향 걔 바라봄 사람 나 안 연애 연애,ISFJ
티 제로 방황 프제 정착 여기 유 평화주의자 선물 거 진짜루 칭찬 오래오래 기억 기억 기억,ISFJ
친구 댓글 정독 백 번 거 친구 나 안 나 무슨 소용 신경 댓글 정말 댓글 분,ISFJ
분명 은근 기적 거절 게 보임 집 순이 집 일 때 척척 함 약속 지킴 상처 안 려고 노력 게 보임,ISFJ
프제 친구 천사 알라 뷰,ISFJ
나 런가 반장 부 반장 약간 반장 선거 적 수두 그냥 책임자 지도자 뒤 역할,ISFJ
난 정말 프제 모 뎅 존경 다해 엥뿌삐 어땡 친구 욥,ISFJ
그냥 시간대 유튜브 노래 샤워 감성,ISFJ
사람 말 중 명 컨디션 짐,ISFJ
프제 오존 우리 사이 은하수 추천 가을 겨울 노래 랍,ISFJ
누가 현실 주의자 성적 성격 랄 자기 객관 여기 댓글 알 수 사실 생각 대부분 남 평가 는걸 장단점 고민 자기 성격 장점 단점 기도 장점 이자 단점 단점 이자 장점 생각 때문,ISFJ
문장 사용 내 진심 내 생각 전달 생각,ISFJ
나 평화주의자 로써 동안 친구 적,ISFJ
사이 어디,ISFJ
친구 얘기 갑자기 친구 나 문하 당황 함,ISFJ
프제 님들 치즈 퇴근 시간 한번 완전 프제 위 노래 화이팅,ISFJ
프제 내 친구 더,ISFJ
때로는,ISFJ
팁 구경 진짜 진짜 보고,ISFJ
관심 주목,ISFJ
잠 자기 전 꼭 마무리 시점 생각 정리 실컷 부분 안 부분 세심 중복 타이밍 밤 경우 일단,ISFJ
개인 생각 일 수도 함부로 정의 말 기분 일단 난 생각 혼자 내 사람 정의 때 말 막상 말 못 해 집 혼자 다시 상황 시뮬레이션 말 생각 또 경우 그때 말 편이,ISFJ
사람 곳 가면 입꾹 시선 땅바닥 고정 친구 댄스 직접 직캠 선 씨 사람 기회 번 말 손절 그냥 아주 꼴 집 한번 더 생각 끈임 손절 안 사이 간섭 거나 적하 거나 모 소리 손절,ISFJ
걱정 생각,ISFJ
사람 땐 좀 사람 땐 좀 짐,ISFJ
호텔 펜션 체크아웃 때 맘 대충 정리 고함,ISFJ
남 관련 건 누가 나 고백 때 모름,ISFJ
안 반응 애 친구 말 집중 안 거 좀 더 반응 려고 함 명 이서 놀 때 굳이 명 생기 자기 명 자처 함 명 이서 때 가운데 서기 함 친구 편지 상자 파일 사진 갤러리 사진 분야 별로 정리 배경화면 정리 색깔 별로 앱 폴더 정리 사람 명 명 듯 내적 손절 진짜 함 손 절하 자고 입 밖 말 진짜 뿐더러 보통 진짜 밀 경우 내 밀 살짝 내 때 살짝 수 사과 몇 번 조금 후 용기 말 때 때 말 정리 그때 말 걸 때 전 생각 정리 함 내 잘못 극도 반대 친구 잘못 수도 자기 커버 줌 친구 차라리 내 게 더 내 더 친구 진짜 말 대화 때 안 사람 굳이 대화 플어 하진 자기 스스로 자기 등 성격 생각 함 놀 땐 무조건 계획 느낌 내 기억 곳 그때 실수 거나 거짓말 계속 뇌 가끔 불현듯이 본인 유치원 때 거짓말 거 계속 당시 죄책감 친구 끼리 걸 진짜 최대한 함 별개 나 누가 내 잘못 게 누구 상황 친구 교육 내 사회 나 속마음 진짜 이야기 안 함 본인 지금 번 말 적 남 고민 상담 건 반장 부 반장 조장 거 내 좀 세뱃돈 돈 거 수중 돈 원 이하 거 저금 경우 놀 때 돈 번 편 자주 지갑 원 원 정해 금액 정도 완벽주의자 임 생각 문제 과제 정말 단순 암기 인터넷 검색 수 문제 선호 함 하나 거 계속 생각 함 뒤끝 사람 시선 신경 항상 가면 가족 이중인격 소리 가족 앞 사실 가면 다른 사람 현실 생각 함 내 성격 정의 검사 결과 가장 정의 수 유튜브 별로 댓글 진짜 댓글 정독 함 아이돌 덕질 보통 타이틀곡 비트 뿜뿜 곡 앨범 수록 곡 중 띵곡 곡 계속 다른 수록 곡 거 예의 굴 선 남 듯 사람 멸함 입 달 삶 학기 전 친구 귀지 간식 막상 간식 자기 거의 학기 좀 친구 마음 못 반 소 제일 친구 학기 학기 때 그때 마음 문 열기 시작 함 아무 의미 선톡 걸 집 나 세상 침해 느낌 생일 선물 안 안 주기 가장 준 친구 생일 선물 고름 갑자기 당황 거나 시선 집중 눈물 눈물 막상 내 삶 경우 말 가장 말 함 친구 끼리 막 걸 친구 갈등 내 말 나 대한 정보 남 알 남 일로 다른 사람 고민 상담 함 최선 선택 위해 계속 고민 안 거나 안 경우 문자 과제 때 맞춤법 중요시 네이버 맞춤법 경우 본인 거 그냥 네이버 스마트 보드 맞춤법 검사 함 꽤 남 한텐 자신 남 내 모습 게 최대한 참고 안 최대한 혼자 처리 함 나 내 인 남도 막상 내 말 거 생각 함 증거 노력 편이 남 거 소리 막상 달 게 장래희망 정 어려움 제 그냥 데 겹 부분 맞춤법 그냥 재미,ISFJ
여기 맘,ISFJ
여기 사람,ISFJ
상처 계속 생각 순간 갑자기 빡 잘못 상태,ISFJ
일 도전 건 정말 가끔 호기심 때문 돌발행동 나,ISFJ
일단 인 엄마 나 특징 관종 관심 한번 관심 부담 감 남 나 말 안 함 주변 친구 나 너 사실 거절 못 말 못 못 함 반 애 먼저 말 못 날 말 먼저 은근 어필 함 말 겹 때 남 말 먼저 남 대해 생각 스트레스 눈치 게 제일 친구 괜 걸 걸 나 먼저 싸움 함 약속 일 절대 애초 먼저 게 예의 생각 함 톡 때 반응 거 생각 계속 답장 그냥 못 남 나 생각 식 임티 예 온 아침 조례 전 생각 아침 미팅 잡고 일어나고 테 반 쯤 계획 별 별 거 짬,ISFJ
제일 일 계획 밀 어둠,ISFJ
일 후회 못 프제 글 나 사람 나 위안 중 때 방법 도움,ISFJ
과거 실수 거 진짜 자책,ISFJ
나 외향 향 기분 노래 반복 재생 함 내적 손절 남 시선 의식 함 한번 연예인 끝,ISFJ
집 어어어어 무 은근 집순 집 돌이 막상,ISFJ
내 얘기 안함 넌 왜 얘기 지적 당황 자존감,ISFJ
프제 사람,ISFJ
욕 사람 별로 친구 끼리 욕 장난 별로 말끝 욕 예의 인성 완전 중요시 함 학교 쌤 이름 거 기본 예절 중요시 함 굳이 말로 속 생각 뿐 규칙 꽤 중요시 학교 거의 무조건 교복 공식 사복 공기 절대 댓글 공감 제 유독 보수 인지 걸 매우,ISFJ
이건 나 건가 댓 고민 진짜 다른 거 고민 별로 안,ISFJ
약속 말 사람 초대 함 나 절교 안달 남,ISFJ
난 이구 내 베프 다른 반 요즘 얘기 얼른 수능,ISFJ
사람 살짝 인격 성격,ISFJ
계획 기상 화장 머리 말리 옷 짐 버스 시간 확인 정류장 도착 집,ISFJ
그냥 애,ISFJ
제발 나 넌 어쩌 좀 난 뭐 제발 끼리 선택,ISFJ
,ISFJ
티제 공감,ENTJ
친언니 때 항상 왜 울 사람 나야 호통 게 현실 반영,ENTJ
나 구 공감,ENTJ
진짜 인정 사람 바로 수긍 사람 점 발전 노력 대신 사람 위 영상 공감,ENTJ
하나 열 공감 사람 발전 마음 거 진짜 공감 유미 최고,ENTJ
누가 나 관찰 카메라,ENTJ
관심 이유 다른 사람 이해,ENTJ
특 화 정말 이해,ENTJ
,ENTJ
게 죽겠네 어쩌겠어 다해 공감 가요,ENTJ
엔트제 방법 집중 무언가 계속 안 왜 계속,ENTJ
티 제로 스스로 특징 분석 극한 효율 충 이야기 본론 먼저 괄 말 요약 정리 너 말 데 거지 문제 탓 책임 소재 추궁 둘 해도 알 먹음 시간 문제 수습 방안 생각 게 더 효율 적임 상대 고민 얘기 자동 사회 공감 겉 공감 일 사람 매력 적임 학창시절 때 선생님 최애 잔소리 관심 모든 감정 관계 역시 에너지 정성 이기 때문 사람 굳이 속 시기 질투 안함 또한 행위 이기 때문 사람 관심 사람 굳이 정성 세상 난 내 감 생각 함 한번 진짜 사람 혹시 수 관계 수 부숴 건가 생각 적 일상 다발 진행 프로젝트 개 상이 효율 삶 일 욕심 모든 일정 만큼 때 카타르 시스 느낌 학창시절 숙제 거 준비 채 시작 거 대해 강박 스트레스 래서 추진 꼭 말 생각 요구 편 생각 주변 똑 소리 한번 봄 그거 속 중 거르 정도 말 거임,ENTJ
제 인생 여기 올블 료,ENTJ
나 소리 내 요청 걸 왜 대한 합당 이유 거임 완전 공감,ENTJ
공감 능력 영상 보고 프로 공감 감동,ENTJ
해 볼 수 미련 포기 로 지금 논리 신념 순간 사람 단체 바로 수도 결단 끝판 몸 마음 전차 구글 검사 문항 사회 상황 주도 행동 매우 동의 체크,ENTJ
누나 업로드 답답 제 얼마나 하트,ENTJ
친구 잉 잉 거리 로봇 면 가끔 저항 틈새 유머 툭툭 게 진짜 매력 정말 거,ENTJ
남편 효율 추구 자기 발전 추진 폭발 커플 주말 공부 미래 계획 남편 그림 내 세부 계획 우리 모습 감탄,ENTJ
인 내 특징 일 진짜 말 내 노력 인정 기분 나 사람 진짜 극혐 야망 욕심 능력 사람 젤 길 걸 때 어디 신호 언제 속도 머릿속 계속 계산 나 사람 훈계 진짜진짜 니 데 누가 나 꼴 막 사람 배 세배 무조건 복수심 원동력 누가 나 무시 예 니 서울대 수 내 서울대 간다 활활 활 때 무시 때 화 내지 이건 목표 임 노래 가끔 분노 원동력 충전 살 가끔 번 아웃 진짜 무기 데 무기 자신 대한 혐오,ENTJ
연애상대 발전 가능성 사람 개 공감 내 상대 시간 투루 꼴,ENTJ
게 자기 사람 보기 때문 제 소시오패스 건 줄 공감 수 쁩니 영상 제 강 평화,ENTJ
사람 절대 일 집 말 때 상대방 싸가지 보지 실제 면서 걱정 모습 바로 해결 분단 위로 일 계획 모습 현실 고증 소름,ENTJ
티제 계획 말 인프피,ENTJ
모든 엠비티아이 정말 일만 일 엠티 아이 티 제지,ENTJ
사람 한정 성향 공감 연애 내 왜 정도 감정,ENTJ
년 로써 공감 진짜 왜 쉬는시간 뭐 계속 보고 정보,ENTJ
